0.27;2.5;0.1;97
444
ch130.tsp;6110;6424;5.13912
0.1;2;0.1;97
444
0.1;2;0.1;97
444
0.1;2;0.1;97
444
0.1;2;0.1;97
444
0.1;2;0.1;97
444
0.1;2;0.1;97
444
0.1;2;0.1;97
444
0.1;2;0.1;97
444
0.1;2;0.1;97
444
0.1;2;0.1;97
444
0.1;2;0.1;97
444
0.1;2;0.1;97
444
0.1;2;0.1;97
444
0.1;2;0.1;97
444
0.1;2;0.1;97
444
0.1;2;0.1;97
444
0.1;2;0.1;97
444
0.1;2;0.1;97
444
0.1;2;0.1;97
444
0.35;4;0.35;97
444
0.35;1;0.35;97
555
0.1;1;0.1;90
555
0.04;1;0.04;95
555
0.2;1;0.15;95
555
0.2;1;0.15;95
555
0.2;1;0.15;95
555
0.2;1;0.15;95
555
0.2;1;0.15;95
555
0.2;7;0.15;97
888
0.2;7;0.15;97
888
0.2;7;0.15;97
888
ch130.tsp;6110;6189;1.29296
0.2;7;0.15;98
888
0.2;0.5;0.15;98
888
0.2;2.5;0.15;97
999
0.2;3.5;0.15;97
1999
0.02;3.5;0.15;97
1999
0.4;3.5;0.15;97
1999
ch130.tsp;6110;6185;1.2275
0.1;3.5;0.1;97
1999
0.1;3.5;0.1;97
2013
ch130.tsp;6110;6189;1.29296
0.1;2.8;0.1;97
2014
0.1;4.8;0.1;97
2015
0.1;4.8;0.1;97
2015
0.1;4.8;0.1;97
2015
0.1;4.8;0.1;97
2015
0.1;4.8;0.1;97
2015
0.1;2.8;0.1;96
2015
0.1;2;0.1;96
2016
0.1;2;0.1;96
2016
0.1;2;0.1;96
2017
0.1;2;0.1;96
2017
0.1;0.8;0.1;92
2017
0.1;0.8;0.1;95
2017
0.1;1.8;0.1;97
2018
0.1;1.4;0.1;97
2019
0.1;1.9;0.1;97
2020
0.1;1.9;0.1;97
2021
0.1;2.3;0.1;97
2022
0.1;2.3;0.1;97
2022
0.1;2.3;0.1;97
2025
0.1;2.3;0.1;97
3025
0.4;2.3;0.4;98
3025
0.4;2.3;0.4;98
3026
0.25;2.5;0.25;97
3026
0.25;3.5;0.25;97
3026
ch130.tsp;6110;6289;2.92962
ch130.tsp;6110;6318;3.40426
ch130.tsp;6110;6238;2.09493
ch130.tsp;6110;6340;3.76432
ch130.tsp;6110;6353;3.97709
ch130.tsp;6110;6270;2.61866
0.1;2.5;0.1;97
4025
ch130.tsp;6110;6236;2.06219
ch130.tsp;6110;6235;2.04583
ch130.tsp;6110;6249;2.27496
ch130.tsp;6110;6217;1.75123
0.1;2.5;0.1;97
4025
ch130.tsp;6110;6210;1.63666
0.1;2.5;0.1;97
5025
ch130.tsp;6110;6228;1.93126
ch130.tsp;6110;6197;1.4239
0.1;2.5;0.1;97
5025
ch130.tsp;6110;6228;1.93126
ch130.tsp;6110;6197;1.4239
ch130.tsp;6110;6203;1.52209
ch130.tsp;6110;6193;1.35843
0.09;2.5;0.09;97
5031
ch130.tsp;6110;6189;1.29296
0.09;2.5;0.09;97
5031
ch130.tsp;6110;6189;1.29296
ch130.tsp;6110;6249;2.27496
ch130.tsp;6110;6203;1.52209
ch130.tsp;6110;6217;1.75123
ch130.tsp;6110;6235;2.04583
ch130.tsp;6110;6203;1.52209
ch130.tsp;6110;6235;2.04583
ch130.tsp;6110;6209;1.62029
ch130.tsp;6110;6203;1.52209
ch130.tsp;6110;6173;1.0311
0.09;3.5;0.09;97
5076
0.08;2.5;0.08;97
5052
ch130.tsp;6110;6235;2.04583
ch130.tsp;6110;6203;1.52209
ch130.tsp;6110;6207;1.58756
ch130.tsp;6110;6196;1.40753
ch130.tsp;6110;6221;1.81669
ch130.tsp;6110;6280;2.78232
ch130.tsp;6110;6236;2.06219
ch130.tsp;6110;6197;1.4239
ch130.tsp;6110;6236;2.06219
ch130.tsp;6110;6187;1.26023
0.08;3.5;0.08;97
5097
ch130.tsp;6110;6196;1.40753
ch130.tsp;6110;6204;1.53846
ch130.tsp;6110;6209;1.62029
ch130.tsp;6110;6223;1.84943
ch130.tsp;6110;6235;2.04583
ch130.tsp;6110;6215;1.71849
ch130.tsp;6110;6235;2.04583
ch130.tsp;6110;6235;2.04583
0.09;2.5;0.09;97
5052
ch130.tsp;6110;6235;2.04583
0.09;2.5;0.09;97
5051
ch130.tsp;6110;6236;2.06219
ch130.tsp;6110;6235;2.04583
0.09;2.5;0.09;97
5045
ch130.tsp;6110;6209;1.62029
ch130.tsp;6110;6203;1.52209
ch130.tsp;6110;6203;1.52209
ch130.tsp;6110;6236;2.06219
ch130.tsp;6110;6203;1.52209
ch130.tsp;6110;6235;2.04583
ch130.tsp;6110;6236;2.06219
0.09;2.5;0.09;97
5032
ch130.tsp;6110;6249;2.27496
ch130.tsp;6110;6194;1.3748
0.09;2.5;0.09;97
5042
ch130.tsp;6110;6203;1.52209
ch130.tsp;6110;6235;2.04583
ch130.tsp;6110;6209;1.62029
ch130.tsp;6110;6203;1.52209
ch130.tsp;6110;6203;1.52209
ch130.tsp;6110;6203;1.52209
ch130.tsp;6110;6201;1.48936
ch130.tsp;6110;6209;1.62029
ch130.tsp;6110;6236;2.06219
ch130.tsp;6110;6235;2.04583
0.09;3.5;0.09;97
5052
ch130.tsp;6110;6170;0.981997
0.09;2.5;0.09;97
5053
ch130.tsp;6110;6203;1.52209
0.09;2.5;0.09;97
5051
ch130.tsp;6110;6235;2.04583
ch130.tsp;6110;6203;1.52209
ch130.tsp;6110;6203;1.52209
0.09;2.5;0.09;97
5042
ch130.tsp;6110;6203;1.52209
ch130.tsp;6110;6235;2.04583
ch130.tsp;6110;6209;1.62029
ch130.tsp;6110;6203;1.52209
ch130.tsp;6110;6203;1.52209
ch130.tsp;6110;6203;1.52209
ch130.tsp;6110;6201;1.48936
ch130.tsp;6110;6209;1.62029
ch130.tsp;6110;6236;2.06219
ch130.tsp;6110;6235;2.04583
0.09;3.5;0.09;97
5052
ch130.tsp;6110;6170;0.981997
